,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,github_release_downloads,trending,new_addition,gitlab_id,gitlab_url
113,viewflow,viewflow/viewflow,viewflow,[],finite-state-machine,https://github.com/viewflow/viewflow,https://github.com/viewflow/viewflow,AGPL-3.0,2013-09-10 10:16:35,2025-02-25 09:33:23,2025-02-25 09:33:21,203.0,8.0,407.0,105.0,105.0,18.0,332.0,2746.0,2024-04-09 05:47:09,2.0.0,3.0,Reusable workflow library for Django.,339.0,339.0,2.0,https://pypi.org/project/viewflow,229.0,229.0,23,True,3.0,,,,,,
114,django-multitenant,citusdata/django-multitenant,django-multitenant,[],multiple-tenants,https://github.com/citusdata/django-multitenant,https://github.com/citusdata/django-multitenant,MIT,2017-05-19 05:23:40,2024-07-17 11:22:36,2024-04-30 12:19:32,297.0,,121.0,42.0,143.0,42.0,56.0,754.0,2023-09-26 15:28:27,4.0.0,15.0,Python/Django support for distributed multi-tenant databases like Postgres+Citus.,70.0,70.0,25.0,https://pypi.org/project/django-multitenant,33500.0,33500.0,23,True,3.0,,,,,,
115,django-dirtyfields,romgar/django-dirtyfields,django-dirtyfields,[],fields-versioning,https://github.com/romgar/django-dirtyfields,https://github.com/romgar/django-dirtyfields,BSD-3-Clause,2010-09-09 06:54:09,2025-02-07 09:54:03,2025-02-07 09:53:31,638.0,4.0,96.0,11.0,163.0,12.0,60.0,636.0,,,,Tracking dirty fields on a Django model.,642.0,642.0,43.0,https://pypi.org/project/django-dirtyfields,257076.0,257076.0,23,True,3.0,,,,,,
116,django-extra-settings,fabiocaccamo/django-extra-settings,django-extra-settings,[],configuration,https://github.com/fabiocaccamo/django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,MIT,2020-02-12 10:59:54,2025-03-01 00:12:03,2025-02-21 13:58:49,333.0,9.0,30.0,9.0,139.0,3.0,34.0,570.0,2025-02-11 09:11:15,0.13.0,23.0,config and manage typed extra settings using just the django admin.,103.0,103.0,12.0,https://pypi.org/project/django-extra-settings,23232.0,23232.0,23,True,3.0,,,,,,
117,django-authtools,fusionbox/django-authtools,django-authtools,[],custom-user,https://github.com/fusionbox/django-authtools,https://github.com/fusionbox/django-authtools,BSD-2-Clause,2013-05-20 23:19:33,2024-03-19 18:47:15,2024-03-19 18:47:10,248.0,,95.0,31.0,73.0,9.0,45.0,372.0,,,,A custom User model for everybody!.,1000.0,1000.0,31.0,https://pypi.org/project/django-authtools,12003.0,12003.0,23,True,1.0,,,,,,
118,django-mailbox,coddingtonbear/django-mailbox,django-mailbox,[],emails,https://github.com/coddingtonbear/django-mailbox,https://github.com/coddingtonbear/django-mailbox,MIT,2012-06-27 15:58:50,2025-01-11 12:47:24,2025-01-11 12:47:24,549.0,2.0,160.0,22.0,135.0,21.0,140.0,364.0,,,,"Import mail from POP3, IMAP, local email mailboxes or directly from Postfix or Exim4 into your Django application..",212.0,212.0,55.0,https://pypi.org/project/django-mailbox,9253.0,9253.0,23,True,3.0,,,,,,
119,django-loci,openwisp/django-loci,django-loci,[],fields-addresses,https://github.com/openwisp/django-loci,https://github.com/openwisp/django-loci,BSD-3-Clause,2017-11-12 15:46:45,2025-02-06 21:36:14,2025-02-06 21:35:59,292.0,11.0,46.0,10.0,112.0,2.0,39.0,185.0,2025-01-27 18:16:39,1.1.2,18.0,Reusable Django app for storing geographic and indoor coordinates. Maintained by the OpenWISP Project.,15.0,15.0,30.0,https://pypi.org/project/django-loci,1627.0,1627.0,23,True,2.0,,,,,,
120,wemake-django-template,wemake-services/wemake-django-template,,[],reusable-app-templates,https://github.com/wemake-services/wemake-django-template,https://github.com/wemake-services/wemake-django-template,MIT,2017-09-14 09:23:23,2025-02-26 11:01:19,2025-02-26 11:01:18,2632.0,63.0,215.0,36.0,2238.0,26.0,515.0,2053.0,2023-09-05 07:57:33,goodbye-3.9,3.0,Bleeding edge django template focused on code quality and security.,,,50.0,,,,22,True,1.0,,,,,,
121,django-getpaid,django-getpaid/django-getpaid,django-getpaid,[],payment-subscriptions,https://github.com/django-getpaid/django-getpaid,https://github.com/django-getpaid/django-getpaid,MIT,2012-07-15 15:11:34,2021-12-12 18:31:41,2021-12-12 18:31:33,405.0,,107.0,21.0,93.0,3.0,58.0,441.0,2020-04-19 09:05:46,2.0.0,6.0,Django payments processor.,49.0,49.0,30.0,https://pypi.org/project/django-getpaid,4322.0,4322.0,22,True,2.0,,,,,,
122,django-slack,lamby/django-slack,django-slack,[],messaging,https://github.com/lamby/django-slack,https://github.com/lamby/django-slack,BSD-3-Clause,2014-12-10 20:34:18,2024-05-10 15:34:04,2024-05-10 15:34:04,273.0,,55.0,8.0,54.0,9.0,54.0,242.0,,,,"Slack integration for Django, using the templating engine to generate messages.",432.0,432.0,29.0,https://pypi.org/project/django-slack,82584.0,82584.0,22,True,1.0,,,,,,
123,django-allauth-2fa,valohai/django-allauth-2fa,django-allauth-2fa,[],authentication-authorization,https://github.com/valohai/django-allauth-2fa,https://github.com/valohai/django-allauth-2fa,,2015-04-04 12:31:29,2025-02-24 17:43:19,2025-01-16 06:47:14,395.0,2.0,49.0,11.0,130.0,13.0,61.0,218.0,2025-01-16 06:52:15,0.12.0,4.0,Two-factor authentication for Django Allauth.,240.0,240.0,32.0,https://pypi.org/project/django-allauth-2fa,56672.0,56672.0,22,True,3.0,,28.0,,,,
124,django-minio-storage,py-pa/django-minio-storage,django-minio-storage,[],storage,https://github.com/py-pa/django-minio-storage,https://github.com/py-pa/django-minio-storage,MIT,2016-07-11 10:36:18,2024-03-25 08:58:28,2023-12-19 06:54:50,227.0,,54.0,7.0,59.0,12.0,71.0,155.0,2023-08-30 20:53:31,0.5.7,8.0,A django storage driver for minio.,332.0,332.0,18.0,https://pypi.org/project/django-minio-storage,30512.0,30512.0,22,True,3.0,,,,,,
125,django-typer,bckohan/django-typer,django-typer,[],management-commands,https://github.com/django-commons/django-typer,https://github.com/django-commons/django-typer,MIT,2023-10-23 22:31:55,2025-02-25 04:19:53,2025-02-25 04:19:51,904.0,231.0,2.0,2.0,59.0,15.0,110.0,131.0,2025-02-17 02:35:30,3.0.0,28.0,Use Typer (type hints) to define the interface for your Django management commands.,52.0,52.0,6.0,https://pypi.org/project/django-typer,14301.0,14301.0,22,True,3.0,django-commons/django-typer,2.0,,,,
126,librephotos,LibrePhotos/librephotos,,[],photo-management-framework,https://github.com/LibrePhotos/librephotos,https://github.com/LibrePhotos/librephotos,MIT,2020-11-11 23:08:19,2025-02-26 22:02:03,2025-02-12 20:38:33,2191.0,58.0,320.0,61.0,638.0,272.0,613.0,7179.0,,,,A self-hosted open source photo management service. This is the repository of the backend.,,,77.0,,,,21,True,1.0,,,,,,
127,Gerapy,Gerapy/Gerapy,,[],crawler-management-system,https://github.com/Gerapy/Gerapy,https://github.com/Gerapy/Gerapy,MIT,2017-06-30 03:58:27,2024-10-29 22:08:29,2024-09-07 00:49:42,631.0,,638.0,125.0,100.0,65.0,150.0,3406.0,2023-07-19 18:55:56,0.9.13,16.0,"Distributed Crawler Management Framework Based on Scrapy, Scrapyd, Django and Vue.js.",147.0,147.0,17.0,,,,21,True,1.0,,,,,,
128,pinax-stripe-light,pinax/pinax-stripe-light,pinax-stripe-light,[],payment-subscriptions,https://github.com/pinax/pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,MIT,2012-08-18 15:39:19,2022-08-18 20:07:37,2021-11-28 01:59:11,1502.0,,269.0,32.0,348.0,68.0,229.0,687.0,2021-11-28 02:09:03,5.0.0,9.0,a payments Django app for Stripe.,,,72.0,https://pypi.org/project/pinax-stripe-light,467.0,467.0,21,True,2.0,,,,,,
129,django-autofixture,gregmuellegger/django-autofixture,django-autofixture,[],example-data,https://github.com/gregmuellegger/django-autofixture,https://github.com/gregmuellegger/django-autofixture,BSD-3-Clause,2010-08-24 18:39:29,2024-06-22 18:12:25,2017-03-03 07:13:17,343.0,,88.0,15.0,64.0,19.0,37.0,461.0,,,,Can create auto-generated test data.,867.0,867.0,34.0,https://pypi.org/project/django-autofixture,2658.0,2658.0,21,False,2.0,,,,,,
