,name,homepage,resource,labels,category,description,projectrank,show,github_id,pypi_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank_placing,trending,updated_github_id,gitlab_id,gitlab_url
287,eventsourcing-axonserver,https://github.com/pyeventsourcing/eventsourcing-axonserver,,[],event-sourcing,Python package for eventsourcing with Axon Server.,4,False,pyeventsourcing/eventsourcing-axonserver,eventsourcing-axonserver,https://github.com/pyeventsourcing/eventsourcing-axonserver,BSD-3-Clause,2022-05-03 22:48:32,2023-02-14 14:23:39,2023-02-14 14:23:22,19.0,,,1.0,,,,3.0,,,,19.0,,2.0,2.0,,https://pypi.org/project/eventsourcing-axonserver,19.0,3.0,,,,
288,django-reusable-app,https://github.com/AndreGuerra123/django-reusable-app,,[],reusable-app-templates,A cookiecutter template to package Django Reusable Apps.,4,False,AndreGuerra123/django-reusable-app,,https://github.com/AndreGuerra123/django-reusable-app,MIT,2019-03-27 15:15:28,2019-04-06 22:34:40,2019-04-06 22:34:25,7.0,,1.0,1.0,,1.0,,3.0,,,,,,,,,,,3.0,,,,
289,django-package-template,https://github.com/KryptedGaming/django-package-template,,[],reusable-app-templates,Template for creating packages.,4,False,KryptedGaming/django-package-template,django-package-template,https://github.com/KryptedGaming/django-package-template,MIT,2019-11-04 18:28:55,2021-02-21 16:40:51,2021-02-21 16:40:46,13.0,,,,,,3.0,1.0,2020-10-27 15:29:35,1.0,,13.0,1.0,,,,https://pypi.org/project/django-package-template,13.0,3.0,,,,
290,pca-archunit,https://github.com/pcah/pca-archunit,,[],architecture-testing,A DSL & analysis library for testing architecture of your application. Part of the python-clean-architecture project.,4,False,pcah/pca-archunit,,https://github.com/pcah/pca-archunit,MIT,2022-09-30 01:23:46,2022-12-26 00:53:22,2022-12-26 00:53:18,12.0,,,1.0,,2.0,,,,,,,,,,,,,3.0,,,,
291,cookiecutter-sveetch-djangoapp,https://github.com/sveetch/cookiecutter-sveetch-djangoapp,,[],reusable-app-templates,Yet another Cookiecutter template to produce a repository to start a Django application package with Python3.,3,False,sveetch/cookiecutter-sveetch-djangoapp,,https://github.com/sveetch/cookiecutter-sveetch-djangoapp,,2020-09-21 00:04:59,2025-05-30 02:45:00,2025-05-30 02:44:12,61.0,,2.0,1.0,1.0,,18.0,3.0,,,,,,,,,,,3.0,,,,
292,django-payee,https://github.com/vporton/django-payee,,[],payment-subscriptions,Accept (regular and subscription) payments in Internet (currently supports PayPal). Advanced support for subscription..,3,False,vporton/django-payee,django-payee,https://github.com/vporton/django-payee,,2017-04-28 17:56:19,2025-07-15 13:51:34,2025-01-24 17:43:33,647.0,,2.0,2.0,1.0,11.0,4.0,2.0,,,,,,,,,https://pypi.org/project/django-payee,,3.0,,,,
293,django-docker-heroku-template,https://github.com/bfirsh/django-docker-heroku-template,,[],project-templates,"Get a Django app up and running in dev, test, and production with best practices in 10 minutes.",2,False,bfirsh/django-docker-heroku-template,,https://github.com/bfirsh/django-docker-heroku-template,,2020-04-01 22:14:05,2022-03-26 10:44:04,2021-12-09 03:27:59,24.0,,2.0,2.0,23.0,,1.0,36.0,,,,,,,,2.0,,,3.0,,,,
294,django-bootstrap-htmx-template-2023,https://github.com/digipodium/django-bootstrap-htmx-template-2023,,[],project-templates,"Django Website Template 2023 is a ready-to-use template for building websites using Django, Bootstrap 5, and Htmx.",0,False,digipodium/django-bootstrap-htmx-template-2023,,https://github.com/digipodium/django-bootstrap-htmx-template-2023,,2023-10-17 08:31:42,2023-10-18 08:25:02,2023-10-18 08:23:17,16.0,,,1.0,1.0,,,2.0,,,,,,,,2.0,,,,,,,
295,Squad (Software Quality Dashboard for LAVA) backend.,https://gitlab.com/Linaro/squad/squad,,[],test-automation-system,,0,False,,,,,2024-07-16 21:34:59,2024-07-16 21:34:59,,,,6.0,,,1.0,1.0,1.0,,,,,0.0,,,,,,,,,Linaro/squad/squad,https://gitlab.com/Linaro/squad/squad
296,Linaro Android Report,,,[],test-automation-system,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linaro/android-report,
